14051,12154
14051,12537
14051,13127
14051,14513
15496,943
15496,952
15496,5522
15496,5707
15496,8608
15496,8647
15496,11987
15496,12110
15496,12478
15496,14026
15496,14058
15496,14399
15496,14864
8,620
8,717
8,1268
8,2343
8,3420
8,4454
8,8053
8,13881
620,853
620,891
620,6416
620,6436
620,7264
620,7616
620,8700
620,9336
620,12994
717,1486
717,4910
717,5176
717,11403
717,15810
1268,1171
1268,1386
1268,4397
1268,4630
1268,5669
1268,11105
1268,11920
1268,12707
1268,13295
1268,13304
1268,14200
2343,3319
2343,4263
2343,5527
2343,5971
2343,7048
2343,8708
2343,9595
2343,9623
2343,10510
2343,13519
3420,1833
3420,3679
3420,3804
3420,10074
3420,12824
3420,13020
3420,15788
4454,504
4454,1740
4454,1775
4454,2501
4454,6494
4454,9032
4454,9776
4454,10224
4454,13244
4454,15238
8053,2713
8053,4046
8053,5065
8053,6097
8053,6500
8053,9898
8053,10177
8053,12458
8053,13097
8053,14482
8053,15946
13881,291
13881,5396
13881,5486
13881,5878
13881,9294
13881,9509
13881,10760
13881,12748
9,688
9,826
9,2523
9,4422
9,4580
9,5577
9,6898
9,8254
9,8625
9,8778
9,8903
9,13730
688,2257
688,3429
688,4688
688,9872
688,12049
688,12642
688,12883
688,13055
688,13280
688,13457
688,14928
688,15597
826,901
826,2342
826,3669
826,5917
826,6980
826,7045
826,7651
826,8951
826,9026
826,15119
2523,72
2523,328
2523,2061
2523,2110
2523,2214
2523,6587
2523,12549
2523,14438
4422,385
4422,4050
4422,4272
4422,4452
4422,5079
4422,5442
4422,5466
4422,6782
4422,6816
4422,6896
4422,7518
4422,8289
4422,9223
4422,11479
4422,13382
4422,15887
4580,123
4580,4394
4580,6112
4580,6736
4580,7438
4580,11877
4580,13356
4580,15443
5577,2816
5577,3216
5577,3731
5577,5931
5577,7576
5577,10254
5577,10273
5577,12466
5577,14644
6898,2720
6898,8071
6898,8212
6898,8475
6898,8667
6898,14003
6898,14339
8254,133
8254,191
8254,1668
8254,2237
8254,4425
8254,8815
8254,8819
8254,9106
8254,9178
8254,10787
8254,12450
8254,14070
8625,1668
8625,4386
8625,5252
8625,6395
8625,6543
8625,9534
8625,10243
8625,13111
8625,13324
8625,15125
8778,1255
8778,3051
8778,5754
8778,5863
8778,8122
8778,8533
8778,8779
8778,13456
8778,14565
8778,15955
8903,259
8903,472
8903,3777
8903,8170
8903,8639
8903,8845
8903,9483
8903,9819
13730,589
13730,1646
13730,3357
13730,8051
13730,12534
13730,12625
13730,12735
13730,13371
13730,13698
13730,13814
13730,13816
13730,13927
13730,13954
10,1778
10,3891
10,4664
10,8515
10,15141
1778,135
1778,1184
1778,3614
1778,3678
1778,3752
1778,3892
1778,6843
1778,7105
1778,9811
1778,11525
1778,13084
1778,13726
1778,15868
3891,783
3891,3096
3891,3216
3891,5320
3891,11379
3891,14037
3891,15636
3891,15765
4664,215
4664,324
4664,1735
4664,2306
4664,2411
4664,6820
4664,9596
4664,9722
4664,10450
4664,12562
4664,13806
4664,14931
8515,2148
8515,4122
8515,5103
8515,12363
8515,13956
8515,13997
15141,848
15141,6828
15141,11829
15141,15743
15141,15756
15141,15791
11,771
11,2730
11,8126
11,9144
11,9511
11,9721
11,11184
11,13149
771,3446
771,7510
771,8316
771,9672
771,10083
771,14332
2730,1032
2730,1210
2730,2674
2730,4639
2730,6837
2730,10069
2730,10288
2730,13033
2730,13145
2730,13615
2730,16043
8126,55
8126,938
8126,2938
8126,3539
8126,3660
8126,7297
8126,8837
8126,9418
8126,12324
8126,16029
9144,153
9144,718
9144,2092
9144,2457
9144,5332
9144,5424
9144,5787
9144,9233
9144,15790
9511,540
9511,1891
9511,2213
9511,4077
9511,9858
9511,10608
9511,10729
9511,11073
9511,11668
9511,12838
9511,14162
9511,15716
9721,6324
9721,7614
9721,8062
9721,12651
9721,13235
11184,1654
11184,1718
11184,2146
11184,4431
11184,6768
11184,6815
11184,8401
11184,9687
11184,10986
11184,12457
11184,12910
11184,13364
11184,14119
11184,15163
13149,2137
13149,3875
13149,4005
13149,4331
13149,4423
13149,5830
13149,8479
13149,10152
13149,10702
13149,13306
13149,14687
13149,14818
12,117
12,134
12,193
12,653
12,1272
12,3276
12,3700
12,4026
12,4288
12,6977
12,8849
12,10044
12,11311
12,14785
117,1603
117,2781
117,5040
117,6950
117,8874
117,8902
117,9004
117,9211
134,2072
134,4305
134,7802
134,8612
134,11210
134,11730
193,94
193,2429
193,2799
193,8329
193,10458
193,10950
193,12275
193,12420
193,13475
193,15851
653,2034
653,2854
653,4252
653,7224
653,12330
1272,2217
1272,8148
1272,10954
1272,13502
1272,13639
1272,15977
3276,1145
3276,1820
3276,3732
3276,6516
3276,7482
3276,9716
3276,10584
3276,10625
3276,12921
3276,13751
3700,704
3700,2968
3700,6038
3700,6312
3700,6419
3700,8803
3700,8867
3700,8984
3700,13375
3700,14275
4026,2522
4026,3918
4026,5372
4026,6846
4026,7007
4026,15304
4026,15888
4288,2122
4288,2580
4288,3895
4288,4628
4288,9159
6977,764
6977,1441
6977,3240
6977,6291
6977,6707
6977,7435
6977,8065
6977,9945
8849,489
8849,743
8849,2056
8849,2967
8849,3748
8849,3777
8849,4457
8849,5115
8849,9545
8849,10323
8849,16048
10044,459
10044,501
10044,1444
10044,2757
10044,5615
10044,6062
10044,7736
10044,8425
10044,13915
10044,15617
11311,1358
11311,6477
11311,8499
11311,9900
11311,12540
11311,13204
11311,14275
11311,14532
11311,14688
14785,32
14785,4861
14785,7703
14785,9311
14785,12747
14785,14464
13,1975
13,2539
13,2883
13,3691
13,4183
13,7617
13,9110
13,9629
13,10644
13,10760
13,12357
13,13491
1975,238
1975,1516
1975,2118
1975,3391
1975,3946
1975,5502
1975,7410
1975,7533
1975,8095
1975,10842
1975,11900
1975,11942
1975,12262
1975,12913
1975,13234
2539,479
2539,2908
2539,2997
2539,8937
2539,10226
2539,10370
2539,12068
2539,14287
2539,14806
2539,14885
2883,481
2883,4455
2883,4906
2883,6568
2883,7987
2883,8175
2883,9476
2883,11291
3691,169
3691,5705
3691,5968
3691,7324
3691,7420
3691,8323
3691,8325
3691,8999
3691,9705
3691,10821
3691,11635
3691,15668
4183,2165
4183,2843
4183,5205
4183,5357
4183,5903
4183,6113
4183,6232
4183,10575
4183,10756
4183,11701
4183,11732
4183,13031
7617,1544
7617,3558
7617,4895
7617,5293
7617,8091
7617,8349
7617,14212
9110,577
9110,2549
9110,2992
9110,13590
9110,14647
9629,3513
9629,5233
9629,5432
9629,6388
9629,6944
9629,9992
9629,12074
9629,13829
10644,6918
10644,10583
10644,11764
10644,12389
10644,12539
10644,13936
10644,14048
10644,15463
10760,1955
10760,5147
10760,7107
10760,8162
10760,9415
10760,11261
10760,12151
10760,12343
10760,12955
10760,13182
10760,14939
12357,3883
12357,4117
12357,4635
12357,4742
12357,4900
12357,6940
12357,6950
12357,7842
12357,10402
12357,11868
12357,14201
12357,15257
12357,15535
13491,4373
13491,8458
13491,9449
13491,9529
13491,9766
13491,10273
14,970
14,1057
14,2085
14,3419
14,4559
14,5314
14,5724
14,5768
14,7742
14,7850
14,8470
14,9351
14,10821
14,11857
14,12984
14,14199
970,2741
970,8250
970,8391
970,8636
970,11895
1057,1098
1057,1190
1057,1199
1057,1881
1057,4330
1057,4629
1057,6980
1057,7735
1057,7758
1057,9013
1057,11105
1057,13552
1057,13572
1057,14823
1057,15095
2085,3345
2085,4850
2085,7581
2085,8504
2085,9072
2085,9341
2085,10376
2085,11625
2085,14508
2085,15683
3419,38
3419,730
3419,1228
3419,2801
3419,3456
3419,5861
3419,6317
3419,11489
3419,11632
3419,11945
3419,11982
3419,12522
3419,13715
3419,14180
4559,3316
4559,3561
4559,6777
4559,7650
4559,9790
4559,12509
4559,13254
4559,13715
4559,14026
5314,2731
5314,3219
5314,3273
5314,4005
5314,4709
5314,5222
5314,5468
5314,6321
5314,9750
5314,10144
5314,11907
5314,16034
5724,602
5724,805
5724,1840
5724,1952
5724,2638
5724,3290
5724,3728
5724,5644
5724,5748
5724,5817
5724,9458
5724,11721
5724,12096
5724,12368
5724,12921
5724,15289
5768,196
5768,1679
5768,2845
5768,3359
5768,3806
5768,4426
5768,5725
5768,7684
5768,8064
5768,8428
5768,9345
5768,9421
5768,9458
5768,12377
5768,12871
5768,13506
5768,13848
5768,15004
7742,150
7742,1602
7742,2800
7742,5224
7742,5291
7742,5339
7742,7302
7742,9087
7742,9780
7742,10509
7742,11294
7742,15250
7742,15633
7850,928
7850,2131
7850,2738
7850,4771
7850,5280
7850,6837
7850,7750
7850,15705
8470,3789
8470,3853
8470,5014
8470,7403
8470,8632
8470,8868
8470,9498
8470,13464
8470,15946
9351,358
9351,2275
9351,2500
9351,3818
9351,4758
9351,5945
9351,6232
9351,8168
9351,8866
9351,10019
9351,10679
9351,12719
9351,13710
9351,15364
10821,4812
10821,5195
10821,9402
10821,11324
10821,11933
10821,12971
11857,412
11857,1172
11857,2166
11857,4212
11857,6939
11857,7536
11857,8974
11857,10800
11857,12606
12984,1574
12984,4155
12984,6284
12984,13273
12984,13312
12984,14036
12984,14484
14199,592
14199,6879
14199,9416
14199,9999
15,3978
15,5739
15,7619
15,8917
15,13773
15,14965
15,15760
3978,1159
3978,3233
3978,3956
3978,4692
3978,5428
3978,6128
3978,7020
3978,7902
3978,8166
3978,12069
3978,14108
5739,2691
5739,3143
5739,3697
5739,7166
5739,7560
5739,9074
5739,13925
5739,15761
7619,143
7619,451
7619,3197
7619,6217
7619,8657
7619,12107
7619,14108
8917,1155
8917,2775
8917,3509
8917,3820
8917,4656
8917,7669
8917,10308
8917,10516
8917,11799
13773,4401
13773,7325
13773,10346
13773,13614
13773,14345
14965,1311
14965,1652
14965,4926
14965,6309
14965,8216
14965,10696
14965,13637
15760,1956
15760,5807
15760,6873
15760,7292
15760,7694
15760,8724
15760,14606
15760,16042
16,3504
16,4488
16,5455
16,5505
16,7143
16,11914
16,12773
16,13441
3504,1031
3504,4063
3504,4371
3504,5745
3504,6290
3504,8724
3504,10529
3504,10927
3504,13082
3504,14434
4488,1722
4488,6231
4488,6552
4488,8817
4488,12025
4488,12999
4488,15259
5455,3128
5455,6950
5455,7563
5455,8429
5455,9643
5455,9750
5455,10321
5455,15307
5505,677
5505,2754
5505,3739
5505,7747
5505,11088
5505,13286
7143,137
7143,1392
7143,1938
7143,1965
7143,3314
7143,5764
7143,6169
7143,7205
7143,8277
7143,9243
7143,9349
7143,10418
11914,9533
11914,10624
11914,11820
11914,15647
12773,6092
12773,15383
12773,15594
13441,509
13441,1292
13441,1939
13441,2144
13441,6682
13441,7818
13441,8016
13441,8685
13441,9653
13441,10915
13441,11288
13441,14608
17,1449
17,2129
17,3173
17,4095
17,5841
17,5955
17,6995
17,9999
17,10291
17,12069
17,13710
1449,295
1449,1505
1449,3028
1449,6750
1449,8486
1449,11208
1449,15939
2129,198
2129,443
2129,6314
2129,9723
2129,11994
2129,14162
3173,560
3173,692
3173,1786
3173,8371
3173,9271
3173,10471
3173,10809
3173,12047
4095,212
4095,579
4095,756
4095,2554
4095,4241
4095,5671
4095,6623
4095,11842
4095,13215
5841,2801
5841,4723
5841,5637
5841,7922
5841,9967
5841,10307
5841,11132
5841,12325
5841,13506
5955,2312
5955,2460
5955,2753
5955,2995
5955,3456
5955,5065
5955,5550
5955,7368
5955,8219
5955,9489
5955,10147
5955,11429
5955,11669
5955,12119
5955,14260
5955,14643
6995,138
6995,594
6995,805
6995,4480
6995,7646
6995,7719
6995,9452
6995,15362
9999,429
9999,1961
9999,2454
9999,2934
9999,6042
9999,6188
9999,7006
9999,9288
9999,11037
10291,1157
10291,1273
10291,1706
10291,4050
10291,4815
10291,5903
10291,8018
10291,8656
10291,10255
10291,11230
10291,15626
12069,1200
12069,5669
12069,6220
12069,6245
12069,8455
12069,9989
13710,195
13710,196
13710,2323
13710,2372
13710,2491
13710,3742
13710,4806
13710,5126
13710,8120
13710,8270
13710,9082
13710,11039
18,3990
18,7649
18,8047
18,8521
18,9272
18,10527
18,11783
18,14505
3990,1347
3990,3507
3990,4558
3990,4779
3990,5454
3990,7741
3990,8301
3990,9502
3990,10597
3990,10734
3990,11369
3990,11458
3990,12807
3990,13523
7649,3692
7649,4415
7649,6334
7649,8706
7649,9361
7649,10338
7649,12538
8047,5847
8047,6248
8047,7405
8047,9159
8047,10377
8047,10879
8047,12152
8047,14306
8047,14501
8047,14651
8521,146
8521,1386
8521,2328
8521,3866
8521,8051
8521,10160
8521,10641
9272,1501
9272,1538
9272,2310
9272,2879
9272,3134
9272,6833
9272,13695
9272,14513
9272,14668
10527,1884
10527,2821
10527,3057
10527,3733
10527,6739
10527,6889
10527,14884
11783,2970
11783,5204
11783,5861
11783,7168
11783,7225
11783,8985
11783,10383
11783,11169
11783,14447
11783,15321
14505,37
14505,1637
14505,5552
14505,5677
14505,11060
14505,11784
14505,12337
14505,15482
19,1540
19,1730
19,1754
19,1969
19,2506
19,3975
19,4765
19,6085
19,10472
19,10574
19,10817
19,12944
1540,3199
1540,6424
1540,9359
1540,9693
1540,10989
1540,15296
1730,4156
1730,6620
1730,13006
1754,9127
1754,13704
1969,728
1969,864
1969,6572
1969,7548
1969,8069
1969,8217
1969,8956
1969,9282
1969,10935
1969,10940
1969,11246
1969,15509
2506,623
2506,1097
2506,2302
2506,6144
2506,6351
2506,8440
2506,10514
2506,11050
2506,11755
2506,11774
2506,15021
3975,1056
3975,1319
3975,2665
3975,4726
3975,5502
3975,7244
3975,7302
3975,9727
3975,12267
3975,14038
3975,15579
3975,16050
4765,6892
4765,7583
4765,9151
4765,9371
4765,10111
4765,10615
4765,10800
4765,11354
4765,13962
4765,14201
4765,14775
4765,14934
4765,16049
6085,362
6085,4036
6085,4715
6085,4860
6085,6465
6085,13735
6085,14738
10472,2867
10472,6813
10472,9593
10574,2519
10574,3646
10574,4167
10574,7161
10574,7702
10574,9794
10574,10318
10574,11755
10574,12191
10574,13520
10574,14748
10817,3120
10817,4532
10817,6269
10817,7151
10817,8509
10817,9874
10817,9928
10817,10302
10817,10953
10817,15289
10817,15333
12944,4593
12944,6971
12944,7107
12944,7208
12944,8479
12944,10330
12944,11842
12944,12135
12944,12974
12944,13671
20,254
20,1121
20,2835
20,6930
20,7548
20,8280
20,10426
20,12033
20,12053
20,13594
20,13746
20,15939
254,2880
254,2908
254,3248
254,4622
254,5263
254,5493
254,6347
254,6877
254,11420
254,12733
254,12740
254,12901
1121,2454
1121,6291
1121,13172
1121,13764
2835,1621
2835,3822
2835,4735
2835,5593
2835,6178
2835,6757
2835,10155
2835,13207
2835,14097
6930,1126
6930,1379
6930,13365
6930,13793
6930,15657
6930,16021
6930,16065
7548,131
7548,401
7548,3945
7548,5525
7548,11727
7548,13954
7548,14675
7548,15602
8280,2734
8280,7822
8280,11089
8280,11942
8280,13666
8280,14571
8280,14832
8280,15992
10426,340
10426,3986
10426,4880
10426,5737
10426,6052
10426,6127
10426,8564
10426,9467
10426,12833
10426,15667
12033,3664
12033,9929
12033,10369
12033,10621
12033,11625
12053,3167
12053,4886
12053,7603
12053,8705
12053,8718
12053,13476
12053,13751
13594,2517
13594,3843
13594,7149
13594,9145
13594,9373
13594,9431
13594,10380
13594,10810
13594,12671
13594,13121
13594,14015
13594,14219
13594,14744
13746,542
13746,1937
13746,2812
13746,4149
13746,6639
13746,7285
13746,9479
13746,9839
13746,10805
13746,12785
13746,15718
15939,823
15939,2170
15939,3805
15939,4558
15939,5259
15939,5797
15939,7377
15939,8279
15939,8381
15939,8863
15939,8927
15939,9481
15939,12585
15939,15929
21,7766
21,8349
21,9059
21,10531
21,11768
21,14617
21,15719
21,15853
7766,2376
7766,4216
7766,4332
7766,5987
7766,8307
7766,8466
7766,8782
7766,13544
7766,14141
7766,16046
8349,2524
8349,2769
8349,3565
8349,4287
8349,6989
8349,10909
8349,13902
8349,14117
9059,7003
9059,7214
9059,8040
9059,8236
9059,8731
9059,10023
9059,11054
9059,12064
9059,12554
9059,14200
9059,15498
10531,4814
10531,5972
10531,6576
10531,7249
10531,7366
10531,7481
10531,9072
10531,9833
10531,10500
11768,808
11768,3058
11768,5001
11768,5126
11768,9323
11768,9980
11768,10912
11768,11009
11768,12040
11768,15341
14617,119
14617,885
14617,4773
14617,4911
14617,6830
14617,9576
14617,10068
14617,11589
14617,12792
14617,13313
14617,13627
14617,13860
14617,14230
14617,15156
15719,2055
15719,2147
15719,5864
15719,5965
15719,9226
15719,14734
15719,15342
15719,15898
15853,733
15853,6828
15853,8710
15853,9193
15853,10182
15853,10751
15853,10859
15853,11530
15853,14514
22,948
22,1984
22,3140
22,4510
22,6205
22,7324
22,8574
22,13171
22,13507
22,14241
948,510
948,554
948,4358
948,5639
948,9156
948,9289
948,10128
948,11084
948,11410
1984,896
1984,5437
1984,5615
1984,12276
1984,12392
3140,248
3140,10264
3140,10876
3140,11001
3140,11319
3140,12841
4510,2423
4510,2516
4510,3688
4510,4599
4510,4619
4510,10891
4510,14298
4510,15443
6205,715
6205,1877
6205,3262
6205,3685
6205,3706
6205,5965
6205,6980
6205,7489
6205,7756
6205,8101
6205,9440
6205,9578
6205,12168
6205,14328
7324,3568
7324,5508
7324,5949
7324,7777
7324,10480
7324,11352
7324,14313
7324,14565
7324,15601
8574,3123
8574,4104
8574,4300
8574,5702
8574,12114
8574,12673
8574,13250
8574,13582
8574,14784
8574,15321
13171,723
13171,734
13171,6291
13171,10448
13171,11387
13171,14719
13507,209
13507,1322
13507,2443
13507,3060
13507,9632
13507,11509
13507,14613
13507,15956
14241,2361
14241,4193
14241,8331
14241,9583
14241,10818
14241,12837
14241,14840
14241,15659
23,1493
23,3074
23,11987
23,13122
23,14963
1493,2785
1493,9766
1493,10879
1493,10994
3074,882
3074,1575
3074,1614
3074,1839
3074,1900
3074,2961
3074,3000
3074,6507
3074,6584
3074,8423
3074,9789
3074,9854
3074,14252
3074,15082
11987,3352
11987,3664
11987,4883
11987,5063
11987,6953
11987,7051
11987,7152
11987,7942
11987,13338
11987,13911
11987,14672
13122,100
13122,5851
13122,7878
13122,8812
13122,8885
13122,8901
13122,9944
13122,12561
13122,13496
13122,14088
13122,15415
14963,79
14963,1484
14963,4485
14963,8331
14963,8586
14963,15599
24,3384
24,4081
24,6221
24,8088
24,8576
24,9174
24,9423
24,10494
3384,546
3384,1454
3384,3893
3384,6308
3384,8148
3384,8705
3384,8797
3384,11045
3384,11649
3384,13143
4081,848
4081,2671
4081,6582
4081,7457
4081,7860
4081,14380
4081,15833
6221,1585
6221,5105
6221,5271
6221,5905
6221,9004
6221,10544
6221,10905
6221,10957
6221,11858
6221,12745
8088,3318
8088,7337
8088,12513
8088,12698
8088,13504
8088,14298
8576,1049
8576,2466
8576,3068
8576,4243
8576,7472
8576,8062
8576,8301
8576,10100
8576,11321
8576,12636
9174,144
9174,660
9174,2190
9174,2296
9174,4925
9174,5215
9174,9553
9174,12540
9174,13732
9174,15736
9174,15855
9423,650
9423,3230
9423,7424
9423,9522
9423,11175
9423,13023
9423,15774
9423,16009
10494,3677
10494,5007
10494,6031
10494,6979
10494,7321
10494,10520
10494,13255
10494,14369
10494,14981
10494,15801
25,2260
25,3251
25,3952
25,5292
25,5605
25,6136
25,7237
25,8918
25,11263
25,12288
25,12601
25,12940
25,13600
2260,1673
2260,2659
